order_id,customer_id,order_amount,customer_email,payment_method,country_code,order_timestamp
ORD-038591,CUST-9109,97.52,user_2641@example.com,CREDIT_CARD,FR,2026-08-01T15:20:39
ORD-038592,CUST-7999,72.22,user_4099@example.com,CREDIT_CARD,UK,2026-08-01T12:32:00
ORD-038593,CUST-3739,364.19,user_3390@example.com,APPLE_PAY,DE,2026-08-01T11:00:46
ORD-038594,CUST-4985,396.92,user_4967@example.com,PAYPAL,FR,2026-08-01T21:09:47
ORD-038595,CUST-8693,452.47,user_3443@example.com,CREDIT_CARD,CA,2026-08-01T19:54:16
ORD-038596,CUST-4764,176.63,user_384@example.com,CREDIT_CARD,FR,2026-08-02T07:50:28
ORD-038597,CUST-4367,397.81,user_3300@example.com,APPLE_PAY,CA,2026-08-01T19:44:30
ORD-038598,CUST-7543,60.81,user_1395@example.com,PAYPAL,US,2026-08-02T06:11:14
ORD-038599,CUST-9035,115.94,user_2480@example.com,APPLE_PAY,US,2026-08-02T00:17:35
ORD-038600,CUST-2916,215.88,user_4517@example.com,DEBIT_CARD,US,2026-08-02T03:43:31
ORD-038601,CUST-5987,93.96,user_4732@example.com,CREDIT_CARD,CA,2026-08-02T01:37:48
ORD-038602,CUST-7431,78.12,user_3552@example.com,APPLE_PAY,DE,2026-08-02T08:48:28
ORD-038603,CUST-2550,467.45,user_1591@example.com,DEBIT_CARD,CA,2026-08-01T23:04:34
ORD-038604,CUST-2133,178.78,user_3880@example.com,PAYPAL,UK,2026-08-01T22:10:55
ORD-038605,CUST-5636,436.21,user_2661@example.com,APPLE_PAY,UK,2026-08-02T02:55:47
ORD-038606,CUST-8864,486.92,user_432@example.com,PAYPAL,FR,2026-08-01T22:46:14
ORD-038607,CUST-3855,162.78,user_114@example.com,APPLE_PAY,UK,2026-08-01T23:01:00
ORD-038608,CUST-2224,458.3,user_3340@example.com,APPLE_PAY,UK,2026-08-02T09:35:37
ORD-038609,CUST-1473,243.33,user_2139@example.com,CREDIT_CARD,UK,2026-08-02T07:01:47
ORD-038610,CUST-4802,420.67,user_1330@example.com,PAYPAL,UK,2026-08-02T05:40:06
ORD-038611,CUST-9729,387.3,user_4336@example.com,CREDIT_CARD,US,2026-08-01T10:21:56
ORD-038612,CUST-1049,242.18,user_4705@example.com,APPLE_PAY,CA,2026-08-01T21:20:06
ORD-038613,CUST-6314,33.84,user_2105@example.com,APPLE_PAY,UK,2026-08-02T06:59:03
ORD-038614,CUST-6100,492.4,user_1971@example.com,PAYPAL,UK,2026-08-01T12:13:15
ORD-038615,CUST-2820,151.67,user_3949@example.com,APPLE_PAY,US,2026-08-02T00:37:03
ORD-038616,CUST-8117,180.64,user_1373@example.com,PAYPAL,CA,2026-08-02T02:52:45
ORD-038617,CUST-3661,243.18,user_1794@example.com,DEBIT_CARD,UK,2026-08-02T03:10:19
ORD-038618,CUST-2187,389.34,user_2868@example.com,DEBIT_CARD,US,2026-08-01T21:36:09
ORD-038619,CUST-1072,308.82,user_4453@example.com,CREDIT_CARD,DE,2026-08-01T18:04:28
ORD-038620,CUST-4306,53.72,user_1062@example.com,CREDIT_CARD,US,2026-08-02T07:10:19
ORD-038621,CUST-1918,400.22,user_187@example.com,PAYPAL,FR,2026-08-01T21:39:48
ORD-038622,CUST-3395,481.95,user_24@example.com,APPLE_PAY,US,2026-08-02T09:06:01
ORD-038623,CUST-6228,84.07,user_3665@example.com,PAYPAL,DE,2026-08-01T22:32:29
ORD-038624,CUST-2227,445.59,user_934@example.com,CREDIT_CARD,UK,2026-08-01T16:11:33
ORD-038625,CUST-7415,195.76,user_4320@example.com,DEBIT_CARD,DE,2026-08-01T17:37:59
ORD-038626,CUST-8464,106.24,user_3589@example.com,CREDIT_CARD,UK,2026-08-01T19:45:09
ORD-038627,CUST-1522,307.68,user_3198@example.com,APPLE_PAY,CA,2026-08-01T12:13:01
ORD-038628,CUST-2251,105.59,user_2718@example.com,CREDIT_CARD,DE,2026-08-01T19:09:34
ORD-038629,CUST-6932,279.39,user_2479@example.com,PAYPAL,UK,2026-08-01T22:23:25
ORD-038630,CUST-5441,274.83,user_4202@example.com,CREDIT_CARD,FR,2026-08-01T21:37:56
ORD-038631,CUST-3250,140.3,user_1340@example.com,DEBIT_CARD,DE,2026-08-02T02:45:03
ORD-038632,CUST-2805,81.45,user_239@example.com,DEBIT_CARD,DE,2026-08-02T07:47:54
ORD-038633,CUST-3440,335.03,user_3653@example.com,DEBIT_CARD,US,2026-08-02T07:27:39
ORD-038634,CUST-3206,100.25,user_702@example.com,PAYPAL,CA,2026-08-02T05:51:19
ORD-038635,CUST-4854,33.43,user_2522@example.com,DEBIT_CARD,US,2026-08-02T05:05:17
ORD-038636,CUST-1449,462.14,user_542@example.com,CREDIT_CARD,UK,2026-08-01T14:44:25
ORD-038637,CUST-9772,62.13,user_2064@example.com,CREDIT_CARD,CA,2026-08-01T22:48:51
ORD-038638,CUST-2510,493.54,user_2599@example.com,PAYPAL,DE,2026-08-01T13:13:14
ORD-038639,CUST-6678,395.02,user_4756@example.com,CREDIT_CARD,CA,2026-08-01T20:57:23
ORD-038640,CUST-4460,111.3,user_3888@example.com,PAYPAL,US,2026-08-02T02:56:31
ORD-038641,CUST-1812,224.61,user_4857@example.com,APPLE_PAY,DE,2026-08-01T12:30:56
ORD-038642,CUST-3382,320.65,user_1157@example.com,DEBIT_CARD,DE,2026-08-01T11:28:03
ORD-038643,CUST-5373,101.24,user_1185@example.com,DEBIT_CARD,DE,2026-08-01T19:01:23
ORD-038644,CUST-5204,30.46,user_299@example.com,PAYPAL,FR,2026-08-01T21:22:09
ORD-038645,CUST-4843,35.68,user_1522@example.com,PAYPAL,US,2026-08-02T01:06:29
ORD-038646,CUST-9831,248.79,user_3179@example.com,DEBIT_CARD,UK,2026-08-02T07:46:51
ORD-038647,CUST-2215,106.01,user_2574@example.com,DEBIT_CARD,DE,2026-08-01T12:09:02
ORD-038648,CUST-6395,85.69,user_4531@example.com,PAYPAL,CA,2026-08-01T22:11:16
ORD-038649,CUST-8913,297.27,user_4026@example.com,APPLE_PAY,US,2026-08-01T23:40:12
ORD-038650,CUST-2426,475.01,user_2959@example.com,DEBIT_CARD,DE,2026-08-01T15:56:07
ORD-038651,CUST-2378,359.25,user_3217@example.com,CREDIT_CARD,FR,2026-08-01T13:12:49
ORD-038652,CUST-4372,438.75,user_1429@example.com,APPLE_PAY,DE,2026-08-02T06:41:57
ORD-038653,CUST-9943,490.52,user_1127@example.com,DEBIT_CARD,UK,2026-08-01T21:23:39
ORD-038654,CUST-5525,490.23,user_3848@example.com,CREDIT_CARD,UK,2026-08-02T08:39:10
ORD-038655,CUST-7331,52.76,user_3982@example.com,PAYPAL,DE,2026-08-01T19:38:36
ORD-038656,CUST-7513,207.38,user_2867@example.com,APPLE_PAY,US,2026-08-01T21:59:44
ORD-038657,CUST-7293,238.13,user_3785@example.com,DEBIT_CARD,CA,2026-08-02T00:44:42
ORD-038658,CUST-3596,302.51,user_2736@example.com,APPLE_PAY,US,2026-08-01T15:22:53
ORD-038659,CUST-4690,488.43,user_3918@example.com,CREDIT_CARD,FR,2026-08-01T11:01:53
ORD-038660,CUST-9787,16.59,user_3438@example.com,APPLE_PAY,US,2026-08-02T06:07:26
ORD-038661,CUST-4815,220.17,user_879@example.com,APPLE_PAY,US,2026-08-02T04:37:16
ORD-038662,CUST-5865,450.59,user_2438@example.com,DEBIT_CARD,FR,2026-08-02T07:48:43
ORD-038663,CUST-4415,199.0,user_1798@example.com,APPLE_PAY,DE,2026-08-02T06:35:57
ORD-038664,CUST-3779,445.6,user_3330@example.com,APPLE_PAY,CA,2026-08-02T02:03:46
ORD-038665,CUST-9229,159.88,user_4939@example.com,PAYPAL,CA,2026-08-01T13:02:03
ORD-038666,CUST-8544,30.2,user_2949@example.com,PAYPAL,CA,2026-08-01T22:43:03
ORD-038667,CUST-2267,237.24,user_899@example.com,CREDIT_CARD,US,2026-08-02T03:16:30
ORD-038668,CUST-7034,336.43,user_2471@example.com,APPLE_PAY,UK,2026-08-02T06:50:38
ORD-038669,CUST-7607,236.42,user_2655@example.com,DEBIT_CARD,DE,2026-08-01T20:49:10
ORD-038670,CUST-3415,63.27,user_2418@example.com,APPLE_PAY,CA,2026-08-02T00:15:16
ORD-038671,CUST-5051,114.39,user_3619@example.com,CREDIT_CARD,UK,2026-08-01T20:57:29
ORD-038672,CUST-2681,400.21,user_3108@example.com,PAYPAL,US,2026-08-02T05:28:41
ORD-038673,CUST-6844,209.08,user_1441@example.com,DEBIT_CARD,US,2026-08-02T07:50:12
ORD-038674,CUST-4797,106.51,user_2677@example.com,PAYPAL,FR,2026-08-02T05:49:25
ORD-038675,CUST-2154,406.16,user_3847@example.com,CREDIT_CARD,UK,2026-08-02T07:54:22
ORD-038676,CUST-4986,400.26,user_3161@example.com,CREDIT_CARD,CA,2026-08-01T15:28:57
ORD-038677,CUST-6858,183.44,user_954@example.com,CREDIT_CARD,CA,2026-08-02T06:04:53
ORD-038678,CUST-1468,286.31,user_3890@example.com,APPLE_PAY,US,2026-08-02T06:11:16
ORD-038679,CUST-6116,277.2,user_2562@example.com,PAYPAL,DE,2026-08-01T19:08:17
ORD-038680,CUST-1643,166.06,user_177@example.com,DEBIT_CARD,UK,2026-08-01T19:14:35
ORD-038681,CUST-1785,252.68,user_3034@example.com,PAYPAL,DE,2026-08-02T00:34:45
ORD-038682,CUST-8739,399.16,user_3802@example.com,APPLE_PAY,UK,2026-08-01T22:56:35
ORD-038683,CUST-8447,498.1,user_2083@example.com,CREDIT_CARD,UK,2026-08-02T08:09:03
ORD-038684,CUST-3541,437.72,user_956@example.com,DEBIT_CARD,US,2026-08-02T00:53:16
ORD-038685,CUST-8624,344.36,user_100@example.com,APPLE_PAY,FR,2026-08-01T22:42:10
ORD-038686,CUST-2046,163.81,user_4800@example.com,PAYPAL,FR,2026-08-01T20:46:10
ORD-038687,CUST-7112,306.1,user_2135@example.com,PAYPAL,US,2026-08-01T22:20:27
ORD-038688,CUST-2459,178.77,user_4006@example.com,PAYPAL,FR,2026-08-02T05:36:10
ORD-038689,CUST-3225,71.46,user_1719@example.com,PAYPAL,US,2026-08-01T12:06:15
ORD-038690,CUST-7195,421.15,user_2105@example.com,CREDIT_CARD,US,2026-08-01T11:51:59
ORD-038691,CUST-1096,107.4,user_4221@example.com,CREDIT_CARD,FR,2026-08-02T07:10:43
ORD-038692,CUST-1909,286.85,user_4131@example.com,PAYPAL,FR,2026-08-01T18:45:12
ORD-038693,CUST-8207,430.24,user_42@example.com,DEBIT_CARD,UK,2026-08-01T20:52:25
ORD-038694,CUST-9608,388.31,user_3256@example.com,DEBIT_CARD,US,2026-08-01T17:31:50
ORD-038695,CUST-8785,494.95,user_3646@example.com,DEBIT_CARD,UK,2026-08-02T06:19:16
ORD-038696,CUST-7810,217.12,user_1611@example.com,APPLE_PAY,DE,2026-08-02T03:26:54
ORD-038697,CUST-4368,306.42,user_1064@example.com,PAYPAL,FR,2026-08-02T05:09:48
ORD-038698,CUST-7049,43.62,user_4000@example.com,APPLE_PAY,FR,2026-08-02T03:04:47
ORD-038699,CUST-7169,56.87,user_4469@example.com,CREDIT_CARD,DE,2026-08-01T20:53:56
ORD-038700,CUST-2473,79.34,user_167@example.com,DEBIT_CARD,CA,2026-08-01T19:46:47
ORD-038701,CUST-1515,451.87,user_2754@example.com,CREDIT_CARD,DE,2026-08-01T22:47:15
ORD-038702,CUST-5932,57.77,user_3652@example.com,CREDIT_CARD,CA,2026-08-01T20:49:41
ORD-038703,CUST-9858,331.37,user_1721@example.com,DEBIT_CARD,FR,2026-08-01T19:56:02
ORD-038704,CUST-4626,236.11,user_621@example.com,PAYPAL,DE,2026-08-01T20:56:11
ORD-038705,CUST-1478,174.87,user_966@example.com,DEBIT_CARD,FR,2026-08-01T13:54:56
ORD-038706,CUST-9662,164.12,user_4668@example.com,PAYPAL,DE,2026-08-02T06:37:20
ORD-038707,CUST-5752,449.33,user_4171@example.com,DEBIT_CARD,US,2026-08-01T20:34:33
ORD-038708,CUST-4181,273.41,user_3418@example.com,PAYPAL,FR,2026-08-01T11:49:27
ORD-038709,CUST-1173,325.63,user_1881@example.com,APPLE_PAY,UK,2026-08-01T15:51:18
ORD-038710,CUST-4706,51.09,user_4671@example.com,DEBIT_CARD,CA,2026-08-01T10:06:03
ORD-038711,CUST-5254,221.54,user_3844@example.com,CREDIT_CARD,FR,2026-08-01T19:11:12
ORD-038712,CUST-2110,284.44,user_2819@example.com,APPLE_PAY,CA,2026-08-02T01:05:28
ORD-038713,CUST-3654,263.82,user_1114@example.com,PAYPAL,FR,2026-08-01T10:52:03
ORD-038714,CUST-2762,397.48,user_4275@example.com,APPLE_PAY,CA,2026-08-01T15:21:03
ORD-038715,CUST-1399,198.85,user_93@example.com,CREDIT_CARD,FR,2026-08-02T08:16:51
ORD-038716,CUST-6693,132.11,user_4853@example.com,DEBIT_CARD,FR,2026-08-01T18:17:50
ORD-038717,CUST-7828,149.83,user_4622@example.com,CREDIT_CARD,FR,2026-08-01T16:52:47
ORD-038718,CUST-2040,216.43,user_1288@example.com,PAYPAL,FR,2026-08-02T05:24:52
ORD-038719,CUST-9066,406.4,user_4397@example.com,PAYPAL,FR,2026-08-01T15:54:37
ORD-038720,CUST-2800,96.13,user_4811@example.com,DEBIT_CARD,FR,2026-08-01T11:21:19
ORD-038721,CUST-2026,104.55,user_3992@example.com,PAYPAL,FR,2026-08-01T12:08:17
ORD-038722,CUST-8979,340.69,user_757@example.com,APPLE_PAY,DE,2026-08-01T21:26:14
ORD-038723,CUST-1507,451.99,user_2992@example.com,PAYPAL,CA,2026-08-01T20:29:47
ORD-038724,CUST-9394,289.82,user_2674@example.com,APPLE_PAY,UK,2026-08-01T12:13:42
ORD-038725,CUST-3685,165.19,user_3420@example.com,PAYPAL,FR,2026-08-02T09:15:07
ORD-038726,CUST-3724,191.28,user_3492@example.com,DEBIT_CARD,UK,2026-08-01T21:17:34
ORD-038727,CUST-5353,358.7,user_3195@example.com,DEBIT_CARD,US,2026-08-01T22:15:12
ORD-038728,CUST-1098,314.93,user_1021@example.com,APPLE_PAY,UK,2026-08-01T18:32:29
ORD-038729,CUST-1870,408.45,user_4461@example.com,PAYPAL,CA,2026-08-02T09:04:22
ORD-038730,CUST-4064,46.76,user_1971@example.com,PAYPAL,UK,2026-08-01T16:38:04
ORD-038731,CUST-1519,89.37,user_647@example.com,APPLE_PAY,FR,2026-08-02T01:21:30
ORD-038732,CUST-8595,66.67,user_850@example.com,PAYPAL,CA,2026-08-02T01:33:50
ORD-038733,CUST-9802,283.22,user_1164@example.com,DEBIT_CARD,UK,2026-08-02T05:30:40
ORD-038734,CUST-8884,419.88,user_3657@example.com,DEBIT_CARD,FR,2026-08-02T08:29:51
ORD-038735,CUST-2057,12.92,user_3746@example.com,CREDIT_CARD,CA,2026-08-02T00:47:23
ORD-038736,CUST-2531,62.98,user_2705@example.com,PAYPAL,CA,2026-08-01T11:33:39
ORD-038737,CUST-2368,34.45,user_4529@example.com,PAYPAL,CA,2026-08-01T19:14:52
ORD-038738,CUST-2486,199.78,user_2889@example.com,PAYPAL,US,2026-08-02T05:10:25
ORD-038739,CUST-8502,26.56,user_4802@example.com,CREDIT_CARD,CA,2026-08-02T07:04:13
ORD-038740,CUST-4539,266.88,user_3991@example.com,CREDIT_CARD,US,2026-08-02T09:50:16
ORD-038741,CUST-5651,227.83,user_1244@example.com,APPLE_PAY,DE,2026-08-02T04:09:49
ORD-038742,CUST-5428,272.86,user_2234@example.com,DEBIT_CARD,FR,2026-08-02T06:15:24
ORD-038743,CUST-6771,288.53,user_4694@example.com,APPLE_PAY,UK,2026-08-02T07:04:42
ORD-038744,CUST-7764,29.44,user_725@example.com,CREDIT_CARD,CA,2026-08-02T04:35:04
ORD-038745,CUST-4158,181.46,user_4623@example.com,APPLE_PAY,DE,2026-08-02T03:39:06
ORD-038746,CUST-5674,490.86,user_4927@example.com,APPLE_PAY,CA,2026-08-01T17:20:35
ORD-038747,CUST-4502,37.71,user_2435@example.com,PAYPAL,UK,2026-08-01T11:00:57
ORD-038748,CUST-1519,432.09,user_2959@example.com,DEBIT_CARD,US,2026-08-02T00:23:21
ORD-038749,CUST-1983,131.51,user_4906@example.com,APPLE_PAY,US,2026-08-02T00:44:40
ORD-038750,CUST-5041,245.9,user_1125@example.com,PAYPAL,UK,2026-08-01T20:44:15
ORD-038751,CUST-1366,471.33,user_2853@example.com,DEBIT_CARD,CA,2026-08-01T18:35:16
ORD-038752,CUST-2698,125.26,user_2794@example.com,CREDIT_CARD,US,2026-08-01T12:41:40
ORD-038753,CUST-2356,368.81,user_1310@example.com,APPLE_PAY,DE,2026-08-02T03:08:55
ORD-038754,CUST-3057,307.62,user_379@example.com,APPLE_PAY,CA,2026-08-02T06:22:59
ORD-038755,CUST-7058,107.45,user_997@example.com,CREDIT_CARD,FR,2026-08-01T21:11:16
ORD-038756,CUST-9098,68.99,user_2344@example.com,CREDIT_CARD,US,2026-08-01T23:03:25
ORD-038757,CUST-4035,209.18,user_2772@example.com,DEBIT_CARD,FR,2026-08-01T10:13:16
ORD-038758,CUST-8305,336.75,user_2219@example.com,APPLE_PAY,CA,2026-08-01T21:54:22
ORD-038759,CUST-4182,155.18,user_2100@example.com,PAYPAL,CA,2026-08-02T06:17:48
ORD-038760,CUST-3008,279.66,user_2717@example.com,DEBIT_CARD,CA,2026-08-02T03:33:27
ORD-038761,CUST-5144,94.38,user_4740@example.com,CREDIT_CARD,FR,2026-08-01T21:50:09
ORD-038762,CUST-2442,428.34,user_804@example.com,CREDIT_CARD,DE,2026-08-02T03:22:32
ORD-038763,CUST-3077,462.93,user_2722@example.com,APPLE_PAY,FR,2026-08-01T22:02:30
ORD-038764,CUST-3555,137.92,user_2361@example.com,PAYPAL,US,2026-08-01T22:10:41
ORD-038765,CUST-4336,472.91,user_1366@example.com,DEBIT_CARD,CA,2026-08-02T01:58:20
ORD-038766,CUST-7704,26.53,user_2277@example.com,DEBIT_CARD,US,2026-08-01T12:50:16
ORD-038767,CUST-5989,258.16,user_162@example.com,APPLE_PAY,FR,2026-08-02T04:21:23
ORD-038768,CUST-2968,439.15,user_997@example.com,APPLE_PAY,CA,2026-08-01T11:35:36
ORD-038769,CUST-4930,61.56,user_4516@example.com,APPLE_PAY,UK,2026-08-01T17:34:37
ORD-038770,CUST-2316,100.86,user_2396@example.com,DEBIT_CARD,FR,2026-08-01T23:17:37
ORD-038771,CUST-4624,241.37,user_1741@example.com,DEBIT_CARD,DE,2026-08-01T19:17:55
ORD-038772,CUST-9061,223.01,user_2297@example.com,APPLE_PAY,US,2026-08-02T01:45:30
ORD-038773,CUST-4397,377.6,user_750@example.com,DEBIT_CARD,FR,2026-08-01T14:30:23
ORD-038774,CUST-6050,374.37,user_3572@example.com,APPLE_PAY,US,2026-08-01T16:23:43
ORD-038775,CUST-9990,417.49,user_1654@example.com,CREDIT_CARD,FR,2026-08-01T13:11:14
ORD-038776,CUST-1125,476.29,user_403@example.com,APPLE_PAY,DE,2026-08-01T21:00:01
ORD-038777,CUST-2427,20.26,user_1855@example.com,DEBIT_CARD,US,2026-08-01T17:16:57
ORD-038778,CUST-2755,25.97,user_2888@example.com,DEBIT_CARD,DE,2026-08-01T18:41:05
ORD-038779,CUST-6203,277.64,user_114@example.com,DEBIT_CARD,US,2026-08-01T19:02:54
ORD-038780,CUST-8865,137.13,user_2606@example.com,CREDIT_CARD,DE,2026-08-01T10:53:57
ORD-038781,CUST-9730,417.34,user_3188@example.com,CREDIT_CARD,US,2026-08-01T15:21:19
ORD-038782,CUST-1665,165.72,user_2654@example.com,PAYPAL,US,2026-08-01T22:23:20
ORD-038783,CUST-8428,87.51,user_4178@example.com,DEBIT_CARD,DE,2026-08-01T15:54:37
ORD-038784,CUST-2122,305.28,user_4512@example.com,PAYPAL,CA,2026-08-01T21:39:02
ORD-038785,CUST-3132,100.37,user_3081@example.com,DEBIT_CARD,UK,2026-08-01T13:24:52
ORD-038786,CUST-8195,86.79,user_1255@example.com,DEBIT_CARD,UK,2026-08-01T15:24:41
ORD-038787,CUST-7784,306.99,user_4733@example.com,CREDIT_CARD,CA,2026-08-02T01:33:37
ORD-038788,CUST-4182,11.19,user_3834@example.com,APPLE_PAY,US,2026-08-02T05:03:44
ORD-038789,CUST-8390,423.74,user_3523@example.com,DEBIT_CARD,CA,2026-08-01T20:22:53
ORD-038790,CUST-1457,406.96,user_1372@example.com,APPLE_PAY,FR,2026-08-01T23:24:23
ORD-038791,CUST-4963,107.85,user_829@example.com,PAYPAL,DE,2026-08-01T15:04:45
ORD-038792,CUST-5433,477.3,user_74@example.com,DEBIT_CARD,DE,2026-08-02T09:40:57
ORD-038793,CUST-9249,495.43,user_4432@example.com,CREDIT_CARD,UK,2026-08-01T15:55:28
ORD-038794,CUST-7532,187.55,user_2700@example.com,DEBIT_CARD,UK,2026-08-01T10:53:26
ORD-038795,CUST-8762,255.61,user_3660@example.com,DEBIT_CARD,FR,2026-08-02T02:25:59
ORD-038796,CUST-5496,326.71,user_803@example.com,CREDIT_CARD,DE,2026-08-02T07:09:52
ORD-038797,CUST-1784,439.37,user_2760@example.com,APPLE_PAY,US,2026-08-02T03:56:26
ORD-038798,CUST-4015,40.84,user_4028@example.com,CREDIT_CARD,UK,2026-08-01T13:49:47
ORD-038799,CUST-1077,396.42,user_3774@example.com,CREDIT_CARD,FR,2026-08-01T17:32:46
ORD-038800,CUST-1608,492.97,user_2125@example.com,APPLE_PAY,DE,2026-08-02T07:40:41
ORD-038801,CUST-2891,256.69,user_3137@example.com,APPLE_PAY,UK,2026-08-01T18:04:03
ORD-038802,CUST-2073,57.71,user_3162@example.com,APPLE_PAY,DE,2026-08-01T21:15:53
ORD-038803,CUST-1318,75.73,user_1352@example.com,CREDIT_CARD,UK,2026-08-01T19:51:12
ORD-038804,CUST-4146,190.14,user_1153@example.com,DEBIT_CARD,CA,2026-08-02T03:33:44
ORD-038805,CUST-1871,163.11,user_4853@example.com,APPLE_PAY,DE,2026-08-02T05:56:17
ORD-038806,CUST-3374,275.42,user_1177@example.com,APPLE_PAY,UK,2026-08-01T10:59:28
ORD-038807,CUST-6517,356.32,user_3254@example.com,DEBIT_CARD,FR,2026-08-02T03:45:24
ORD-038808,CUST-3717,176.79,user_2368@example.com,PAYPAL,US,2026-08-02T08:21:17
ORD-038809,CUST-8379,180.02,user_3871@example.com,APPLE_PAY,DE,2026-08-01T16:09:55
ORD-038810,CUST-7755,366.83,user_2131@example.com,CREDIT_CARD,US,2026-08-01T20:49:44
ORD-038811,CUST-5166,254.0,user_4536@example.com,CREDIT_CARD,UK,2026-08-01T17:15:45
ORD-038812,CUST-3746,114.96,user_3501@example.com,CREDIT_CARD,FR,2026-08-02T07:26:29
ORD-038813,CUST-9452,238.18,user_3885@example.com,DEBIT_CARD,CA,2026-08-02T05:12:19
ORD-038814,CUST-7278,226.0,user_4754@example.com,PAYPAL,UK,2026-08-02T09:32:57
ORD-038815,CUST-3183,54.29,user_920@example.com,PAYPAL,DE,2026-08-01T13:59:46
ORD-038816,CUST-4407,191.47,user_2454@example.com,DEBIT_CARD,US,2026-08-02T05:12:21
ORD-038817,CUST-4433,328.81,user_1553@example.com,DEBIT_CARD,UK,2026-08-02T08:02:00
ORD-038818,CUST-1213,46.88,user_2804@example.com,DEBIT_CARD,US,2026-08-01T20:33:53
ORD-038819,CUST-2662,171.23,user_3617@example.com,PAYPAL,US,2026-08-02T08:44:33
ORD-038820,CUST-5725,144.17,user_1183@example.com,CREDIT_CARD,CA,2026-08-02T03:51:32
ORD-038821,CUST-9609,332.81,user_3426@example.com,CREDIT_CARD,UK,2026-08-02T00:05:51
ORD-038822,CUST-7078,399.37,user_2994@example.com,CREDIT_CARD,FR,2026-08-02T05:24:27
ORD-038823,CUST-2413,356.5,user_4519@example.com,PAYPAL,UK,2026-08-01T19:24:03
ORD-038824,CUST-7594,338.23,user_56@example.com,CREDIT_CARD,DE,2026-08-01T13:25:52
ORD-038825,CUST-4347,59.28,user_2117@example.com,DEBIT_CARD,FR,2026-08-02T06:07:25
ORD-038826,CUST-6656,130.55,user_4882@example.com,APPLE_PAY,UK,2026-08-02T09:24:48
ORD-038827,CUST-1987,19.57,user_801@example.com,APPLE_PAY,FR,2026-08-02T07:49:36
ORD-038828,CUST-5060,79.88,user_1470@example.com,DEBIT_CARD,CA,2026-08-02T03:08:49
ORD-038829,CUST-2431,213.59,user_327@example.com,APPLE_PAY,US,2026-08-01T13:48:02
ORD-038830,CUST-1737,356.25,user_4449@example.com,PAYPAL,CA,2026-08-01T19:58:55
ORD-038831,CUST-4590,105.71,user_2188@example.com,APPLE_PAY,DE,2026-08-02T00:16:20
ORD-038832,CUST-8697,359.11,user_4117@example.com,DEBIT_CARD,DE,2026-08-02T06:56:55
ORD-038833,CUST-9867,237.85,user_1826@example.com,PAYPAL,US,2026-08-01T16:35:07
ORD-038834,CUST-2384,142.56,user_4760@example.com,PAYPAL,UK,2026-08-01T19:15:05
ORD-038835,CUST-4828,252.57,user_3981@example.com,APPLE_PAY,CA,2026-08-02T08:34:01
ORD-038836,CUST-1873,228.48,user_2167@example.com,DEBIT_CARD,UK,2026-08-02T04:54:31
ORD-038837,CUST-2889,68.74,user_3558@example.com,PAYPAL,CA,2026-08-02T05:46:24
ORD-038838,CUST-1639,238.41,user_4801@example.com,DEBIT_CARD,FR,2026-08-02T00:05:19
ORD-038839,CUST-9666,171.25,user_2463@example.com,PAYPAL,CA,2026-08-02T05:01:54
ORD-038840,CUST-4308,162.52,user_358@example.com,APPLE_PAY,UK,2026-08-01T13:57:06
ORD-038841,CUST-4242,255.77,user_1128@example.com,CREDIT_CARD,DE,2026-08-02T06:29:59
ORD-038842,CUST-7768,206.09,user_1745@example.com,APPLE_PAY,CA,2026-08-02T05:55:05
ORD-038843,CUST-7509,479.56,user_2119@example.com,DEBIT_CARD,UK,2026-08-01T19:17:43
ORD-038844,CUST-7407,252.33,user_4624@example.com,DEBIT_CARD,US,2026-08-01T15:47:56
ORD-038845,CUST-1570,455.62,user_3754@example.com,APPLE_PAY,UK,2026-08-02T04:28:26
ORD-038846,CUST-6902,60.41,user_4632@example.com,APPLE_PAY,DE,2026-08-02T08:53:52
ORD-038847,CUST-4626,355.89,user_2980@example.com,PAYPAL,FR,2026-08-01T20:36:05
ORD-038848,CUST-8277,94.07,user_4156@example.com,PAYPAL,DE,2026-08-01T11:47:40
ORD-038849,CUST-1972,271.45,user_2555@example.com,APPLE_PAY,UK,2026-08-01T20:35:06
ORD-038850,CUST-1575,247.37,user_4376@example.com,PAYPAL,US,2026-08-02T03:28:15
ORD-038851,CUST-3464,366.75,user_4901@example.com,CREDIT_CARD,US,2026-08-02T07:44:18
ORD-038852,CUST-2993,364.18,user_272@example.com,APPLE_PAY,UK,2026-08-01T10:26:43
ORD-038853,CUST-4273,468.23,user_1907@example.com,PAYPAL,US,2026-08-01T21:19:59
ORD-038854,CUST-2767,350.45,user_4631@example.com,DEBIT_CARD,CA,2026-08-01T13:49:18
ORD-038855,CUST-9714,320.75,user_4836@example.com,DEBIT_CARD,US,2026-08-01T18:46:49
ORD-038856,CUST-5299,40.97,user_2711@example.com,DEBIT_CARD,US,2026-08-02T07:02:38
ORD-038857,CUST-5794,484.2,user_4673@example.com,DEBIT_CARD,US,2026-08-02T07:16:26
ORD-038858,CUST-2454,226.4,user_2953@example.com,DEBIT_CARD,UK,2026-08-01T15:33:53
ORD-038859,CUST-8451,401.29,user_4201@example.com,CREDIT_CARD,DE,2026-08-02T04:03:07
ORD-038860,CUST-4814,323.03,user_1758@example.com,APPLE_PAY,UK,2026-08-02T03:57:45
